bucket,raw_name,norm,suggest_norm,suggest_playerName,suggest_playerId,suggest_teamId,game_id
foul_committed,Jackie,jackie,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Megan,megan,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Megan,megan,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Natisha,natisha,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Kiah,kiah,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Dana,dana,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Natisha,natisha,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Megan,megan,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Megan,megan,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Bridget,bridget,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Bridget,bridget,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Kiah,kiah,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Kierstan,kierstan,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Natisha,natisha,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Anastasiia,anastasiia,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Maria,maria,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Jewell,jewell,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
freethrow,Anastasiia Olairi Kosu,anastasiia olairi kosu,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
freethrow,Anastasiia Olairi Kosu,anastasiia olairi kosu,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Jewell,jewell,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Maria,maria,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Aaliyah,aaliyah,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
freethrow,Anastasiia Olairi Kosu,anastasiia olairi kosu,,,,,0141c94b-0923-4c3f-8e2f-50513198e128
foul_committed,Kathryn,kathryn,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Natasha,natasha,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Rebekah,rebekah,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Marine,marine,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Breanna,breanna,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kahleah,kahleah,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Natasha,natasha,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Breanna,breanna,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kalani,kalani,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Natasha,natasha,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kathryn,kathryn,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Alyssa,alyssa,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kahleah,kahleah,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Rebekah,rebekah,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Monique,monique,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Breanna,breanna,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Marine,marine,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Natasha,natasha,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kitija,kitija,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kitija,kitija,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kalani,kalani,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kitija,kitija,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kitija,kitija,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kalani,kalani,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kahleah,kahleah,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Marquesha,marquesha,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Kahleah,kahleah,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Natasha,natasha,,,,,02291b17-b5ee-4973-b184-51149f2c1817
turnover,Mercury,mercury,,,,,02291b17-b5ee-4973-b184-51149f2c1817
foul_committed,Alysha,alysha,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Breanna,breanna,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
turnover,Liberty,liberty,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Emily,emily,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Kennedy,kennedy,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Stefanie,stefanie,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Lucy,lucy,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
turnover,Mystics,mystics,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Emily,emily,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Sug,sug,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Alysha,alysha,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Stephanie,stephanie,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Sonia,sonia,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Alysha,alysha,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Kennedy,kennedy,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Lucy,lucy,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Stefanie,stefanie,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Stefanie,stefanie,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Rebekah,rebekah,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Shakira,shakira,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Sug,sug,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Stephanie,stephanie,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Alysha,alysha,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Breanna,breanna,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
turnover,Mystics,mystics,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Leonie,leonie,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Sonia,sonia,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Isabelle,isabelle,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Emily,emily,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
foul_committed,Breanna,breanna,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
turnover,Liberty,liberty,,,,,0293e78b-c940-41cf-a0cd-7e8477e22e8c
turnover,Fever,fever,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Lexie,lexie,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Dearica,dearica,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Azurá,azura,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Shey,shey,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Lexie,lexie,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Natasha,natasha,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Mercedes,mercedes,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Brianna,brianna,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Emma,emma,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Azurá,azura,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Aari,aari,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Aliyah,aliyah,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Kelsey,kelsey,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Azurá,azura,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Azurá,azura,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Sophie,sophie,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Emma,emma,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Sarah,sarah,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Sarah,sarah,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Shey,shey,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Emma,emma,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Kelsey,kelsey,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Brianna,brianna,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Aari,aari,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Brianna,brianna,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Liatu,liatu,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Shey,shey,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Natasha,natasha,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Aliyah,aliyah,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Rickea,rickea,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Kelsey,kelsey,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Rickea,rickea,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Sydney,sydney,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Azurá,azura,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Aliyah,aliyah,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Shey,shey,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
turnover,Fever,fever,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Aari,aari,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Rickea,rickea,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Kelsey,kelsey,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Dearica,dearica,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Kelsey,kelsey,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Sophie,sophie,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Sophie,sophie,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Lexie,lexie,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Lexie,lexie,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Dearica,dearica,,,,,03c66dd6-d190-41d7-bb90-7709c8c6493b
foul_committed,Dearica,dearica,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Aneesah,aneesah,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Azurá,azura,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Marina,marina,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Bria,bria,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Leïla,leila,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Rickea,rickea,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Marina,marina,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Leïla,leila,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Rickea,rickea,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Mamignan,mamignan,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Bria,bria,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Saniya,saniya,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Dearica,dearica,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Tina,tina,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Dearica,dearica,,,,,042c5181-7425-497a-8593-922c0cccfc16
turnover,Sun,sun,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Rickea,rickea,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Tina,tina,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Leïla,leila,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Bria,bria,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Rickea,rickea,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Bria,bria,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Cameron,cameron,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Kelsey,kelsey,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Olivia,olivia,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Cameron,cameron,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Olivia,olivia,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Saniya,saniya,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Marina,marina,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Rickea,rickea,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Olivia,olivia,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Cameron,cameron,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Leïla,leila,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Dearica,dearica,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Azurá,azura,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Marina,marina,,,,,042c5181-7425-497a-8593-922c0cccfc16
foul_committed,Rhyne,rhyne,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Saniya,saniya,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Rhyne,rhyne,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Saniya,saniya,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Brionna,brionna,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Mamignan,mamignan,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Mamignan,mamignan,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Maya,maya,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Brittney,brittney,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Te-Hina,te-hina,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Aneesah,aneesah,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
turnover,Dream,dream,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Tina,tina,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
turnover,Dream,dream,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Marina,marina,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Jordin,jordin,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Maya,maya,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Haley,haley,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Haley,haley,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Maya,maya,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Saniya,saniya,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Rayah,rayah,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Naz,naz,,,,,066fe1b5-ac89-4da1-be0d-7a9f9c1ee193
foul_committed,Leonie,leonie,,,,,076e0d71-c610-4e6f-9814-6099bc1f606b
foul_committed,Jonquel,jonquel,,,,,076e0d71-c610-4e6f-9814-6099bc1f606b
