season_year,player_id,ast_clutch,ast_non_clutch,fga_clutch,fga_non_clutch,fgm_clutch,fgm_non_clutch,fta_clutch,fta_non_clutch,three_pa_clutch,three_pa_non_clutch,tov_clutch,tov_non_clutch,ast_lead_10plus,ast_lead_1_3,ast_lead_4_9,ast_tied,ast_trail_10plus,ast_trail_1_3,ast_trail_4_9,fga_lead_10plus,fga_lead_1_3,fga_lead_4_9,fga_tied,fga_trail_10plus,fga_trail_1_3,fga_trail_4_9,fta_lead_10plus,fta_lead_1_3,fta_lead_4_9,fta_tied,fta_trail_10plus,fta_trail_1_3,fta_trail_4_9,three_pa_lead_10plus,three_pa_lead_1_3,three_pa_lead_4_9,three_pa_tied,three_pa_trail_10plus,three_pa_trail_1_3,three_pa_trail_4_9,tov_lead_10plus,tov_lead_1_3,tov_lead_4_9,tov_tied,tov_trail_10plus,tov_trail_1_3,tov_trail_4_9,ast_q1,ast_q2,ast_q3,ast_q4,fga_q1,fga_q2,fga_q3,fga_q4,three_pa_q1,three_pa_q2,three_pa_q3,three_pa_q4,tov_q1,tov_q2,tov_q3,tov_q4,minutes_est,ast_clutch_per36,ast_non_clutch_per36,fga_clutch_per36,fga_non_clutch_per36,fta_clutch_per36,fta_non_clutch_per36,three_pa_clutch_per36,three_pa_non_clutch_per36,tov_clutch_per36,tov_non_clutch_per36,ast_lead_10plus_per36,ast_lead_1_3_per36,ast_lead_4_9_per36,ast_tied_per36,ast_trail_10plus_per36,ast_trail_1_3_per36,ast_trail_4_9_per36,fga_lead_10plus_per36,fga_lead_1_3_per36,fga_lead_4_9_per36,fga_tied_per36,fga_trail_10plus_per36,fga_trail_1_3_per36,fga_trail_4_9_per36,fta_lead_10plus_per36,fta_lead_1_3_per36,fta_lead_4_9_per36,fta_tied_per36,fta_trail_10plus_per36,fta_trail_1_3_per36,fta_trail_4_9_per36,three_pa_lead_10plus_per36,three_pa_lead_1_3_per36,three_pa_lead_4_9_per36,three_pa_tied_per36,three_pa_trail_10plus_per36,three_pa_trail_1_3_per36,three_pa_trail_4_9_per36,tov_lead_10plus_per36,tov_lead_1_3_per36,tov_lead_4_9_per36,tov_tied_per36,tov_trail_10plus_per36,tov_trail_1_3_per36,tov_trail_4_9_per36,ast_q1_per36,ast_q2_per36,ast_q3_per36,ast_q4_per36,fga_q1_per36,fga_q2_per36,fga_q3_per36,fga_q4_per36,three_pa_q1_per36,three_pa_q2_per36,three_pa_q3_per36,three_pa_q4_per36,tov_q1_per36,tov_q2_per36,tov_q3_per36,tov_q4_per36
2025,player_crystal_bradford,0,1,0,6,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,2,2,1,0,0,1,1,0,0,0,24.0,0.0,1.5,0.0,9.0,0.0,0.0,0.0,3.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,0.0,3.0,3.0,1.5,0.0,0.0,1.5,1.5,0.0,0.0,0.0
2025,player_damiris_dantas,1,24,15,156,2,61,2,26,8,87,0,29,6,5,2,1,2,2,7,62,19,31,9,13,14,23,11,3,2,0,10,2,0,33,12,16,7,9,7,11,9,5,3,3,4,3,2,9,6,2,8,31,53,40,47,21,26,22,26,7,9,7,6,439.014,0.08200194071259687,1.9680465771023246,1.2300291106889527,12.79230275116511,0.16400388142519373,2.132050458527518,0.6560155257007749,7.134168841995927,0.0,2.3780562806653087,0.49201164427558114,0.41000970356298433,0.16400388142519373,0.08200194071259687,0.16400388142519373,0.16400388142519373,0.574013584988178,5.084120324181006,1.5580368735393404,2.542060162090503,0.7380174664133718,1.066025229263759,1.148027169976356,1.8860446363897279,0.9020213478385656,0.24600582213779057,0.16400388142519373,0.0,0.8200194071259687,0.16400388142519373,0.0,2.7060640435156964,0.9840232885511623,1.3120310514015499,0.574013584988178,0.7380174664133718,0.574013584988178,0.9020213478385656,0.7380174664133718,0.41000970356298433,0.24600582213779057,0.24600582213779057,0.32800776285038746,0.24600582213779057,0.16400388142519373,0.7380174664133718,0.49201164427558114,0.16400388142519373,0.6560155257007749,2.542060162090503,4.346102857767633,3.2800776285038746,3.8540912134920524,1.722040754964534,2.132050458527518,1.8040426956771312,2.132050458527518,0.574013584988178,0.7380174664133718,0.574013584988178,0.49201164427558114
2025,player_dana_evans,4,92,15,245,7,100,7,46,5,94,4,33,29,4,17,1,22,8,15,62,26,46,9,45,31,41,11,5,9,3,18,2,5,24,13,15,5,18,10,14,8,1,5,2,10,4,7,21,19,22,34,52,73,53,82,18,29,19,33,6,6,11,14,776.996,0.18532913940354906,4.262570206281628,0.694984272763309,11.351409788467379,0.32432599395621087,2.131285103140814,0.2316614242544363,4.355234775983403,0.18532913940354906,1.5289654000792798,1.3436362606757308,0.18532913940354906,0.7876488424650835,0.046332284850887265,1.0193102667195197,0.3706582788070981,0.694984272763309,2.8726016607550107,1.2046394061230687,2.131285103140814,0.41699056365798537,2.084952818289927,1.4363008303775053,1.8996236788863778,0.5096551333597599,0.2316614242544363,0.41699056365798537,0.1389968545526618,0.8339811273159707,0.09266456970177453,0.2316614242544363,1.1119748364212945,0.6023197030615344,0.694984272763309,0.2316614242544363,0.8339811273159707,0.4633228485088726,0.6486519879124217,0.3706582788070981,0.046332284850887265,0.2316614242544363,0.09266456970177453,0.4633228485088726,0.18532913940354906,0.32432599395621087,0.9729779818686325,0.880313412166858,1.0193102667195197,1.575297684930167,2.4092788122461375,3.3822567941147703,2.455611097097025,3.7992473577727557,0.8339811273159707,1.3436362606757308,0.880313412166858,1.5289654000792798,0.2779937091053236,0.2779937091053236,0.5096551333597599,0.6486519879124217
2025,player_dearica_hamby,8,136,20,471,15,309,21,215,1,52,6,111,24,18,28,8,15,20,31,61,69,94,19,57,79,112,29,30,38,12,24,41,62,9,9,12,2,7,7,7,20,14,27,4,14,12,26,47,22,38,37,132,145,107,107,12,18,12,11,31,36,32,18,1373.988,0.209608817544258,3.563349898252387,0.5240220438606451,12.34071913291819,0.5502231460536773,5.633236971501935,0.02620110219303225,1.362457314037677,0.1572066131581935,2.90832234342658,0.628826452632774,0.4716198394745806,0.7336308614049031,0.209608817544258,0.39301653289548377,0.5240220438606451,0.8122341679839997,1.5982672337749675,1.8078760513192254,2.462903606145032,0.4978209416676128,1.4934628250028386,2.069887073249548,2.9345234456196123,0.7598319635979353,0.7860330657909675,0.9956418833352256,0.314413226316387,0.628826452632774,1.0742451899143224,1.6244683359679994,0.2358099197372903,0.2358099197372903,0.314413226316387,0.0524022043860645,0.18340771535122577,0.18340771535122577,0.18340771535122577,0.5240220438606451,0.36681543070245154,0.7074297592118708,0.104804408772129,0.36681543070245154,0.314413226316387,0.6812286570188385,1.231451803072516,0.5764242482467096,0.9956418833352256,0.9694407811421933,3.458545489480257,3.799159817989677,2.803517934654451,2.803517934654451,0.314413226316387,0.4716198394745806,0.314413226316387,0.2882121241233548,0.8122341679839997,0.9432396789491612,0.838435270177032,0.4716198394745806
2025,player_dewanna_bonner,0,38,13,226,4,101,12,74,9,106,1,27,4,2,9,3,5,1,14,50,26,56,7,17,35,48,20,9,17,2,0,14,24,26,12,25,3,10,22,17,6,3,6,1,3,6,3,10,15,8,5,49,67,50,73,23,28,26,38,4,12,6,6,778.008,0.0,1.7583366752012832,0.6015362309899127,10.457476015670789,0.5552642132214579,3.424129314865657,0.41644815991609335,4.904833883456211,0.04627201776845482,1.24934447974828,0.18508807107381928,0.09254403553690964,0.41644815991609335,0.13881605330536448,0.2313600888422741,0.04627201776845482,0.6478082487583675,2.313600888422741,1.2030724619798254,2.59123299503347,0.32390412437918376,0.7866243020637319,1.6195206218959188,2.2210568528858317,0.9254403553690964,0.41644815991609335,0.7866243020637319,0.09254403553690964,0.0,0.6478082487583675,1.1105284264429158,1.2030724619798254,0.5552642132214579,1.1568004442113704,0.13881605330536448,0.4627201776845482,1.017984390906006,0.7866243020637319,0.27763210661072896,0.13881605330536448,0.27763210661072896,0.04627201776845482,0.13881605330536448,0.27763210661072896,0.13881605330536448,0.4627201776845482,0.6940802665268223,0.37017614214763855,0.2313600888422741,2.267328870654286,3.100225190486473,2.313600888422741,3.3778572970972016,1.064256408674461,1.295616497516735,1.2030724619798254,1.7583366752012832,0.18508807107381928,0.5552642132214579,0.27763210661072896,0.27763210661072896
2025,player_diamond_miller,0,31,14,109,4,50,4,42,6,44,1,33,8,1,4,4,7,1,6,40,8,26,3,18,13,15,12,3,4,2,8,12,5,17,2,9,1,7,6,8,8,3,5,0,9,3,6,7,13,6,5,15,47,26,35,6,17,12,15,3,12,5,14,434.0,0.0,2.571428571428571,1.161290322580645,9.04147465437788,0.3317972350230415,3.4838709677419355,0.4976958525345622,3.6497695852534564,0.08294930875576037,2.7373271889400925,0.663594470046083,0.08294930875576037,0.3317972350230415,0.3317972350230415,0.5806451612903225,0.08294930875576037,0.4976958525345622,3.317972350230415,0.663594470046083,2.1566820276497696,0.2488479262672811,1.4930875576036866,1.0783410138248848,1.2442396313364057,0.9953917050691244,0.2488479262672811,0.3317972350230415,0.16589861751152074,0.663594470046083,0.9953917050691244,0.4147465437788019,1.4101382488479262,0.16589861751152074,0.7465437788018433,0.08294930875576037,0.5806451612903225,0.4976958525345622,0.663594470046083,0.663594470046083,0.2488479262672811,0.4147465437788019,0.0,0.7465437788018433,0.2488479262672811,0.4976958525345622,0.5806451612903225,1.0783410138248848,0.4976958525345622,0.4147465437788019,1.2442396313364057,3.8986175115207375,2.1566820276497696,2.903225806451613,0.4976958525345622,1.4101382488479262,0.9953917050691244,1.2442396313364057,0.2488479262672811,0.9953917050691244,0.4147465437788019,1.161290322580645
2025,player_dijonai_carrington,4,44,9,235,2,105,6,76,4,62,5,54,4,11,8,3,9,4,9,18,35,40,14,45,60,32,6,10,20,0,11,18,17,4,9,18,4,11,13,7,1,8,12,4,14,13,7,14,11,7,16,64,58,68,54,19,13,21,13,16,12,14,17,679.985,0.21176937726567496,2.3294631499224248,0.4764810988477687,12.441450914358406,0.31765406589851247,4.0236181680478245,0.21176937726567496,3.282425347617962,0.2647117215820937,2.8588865930866123,0.21176937726567496,0.5823657874806062,0.4235387545313499,0.15882703294925624,0.4764810988477687,0.21176937726567496,0.4764810988477687,0.9529621976955374,1.852982051074656,2.1176937726567497,0.7411928204298623,2.3824054942388435,3.176540658985125,1.6941550181253997,0.31765406589851247,0.5294234431641874,1.0588468863283749,0.0,0.5823657874806062,0.9529621976955374,0.9000198533791186,0.21176937726567496,0.4764810988477687,0.9529621976955374,0.21176937726567496,0.5823657874806062,0.6882504761134436,0.37059641021493117,0.05294234431641874,0.4235387545313499,0.6353081317970249,0.21176937726567496,0.7411928204298623,0.6882504761134436,0.37059641021493117,0.7411928204298623,0.5823657874806062,0.37059641021493117,0.8470775090626999,3.3883100362507994,3.070655970352287,3.6000794135164744,2.8588865930866123,1.0059045420119561,0.6882504761134436,1.1117892306447936,0.6882504761134436,0.8470775090626999,0.6353081317970249,0.7411928204298623,0.9000198533791186
2025,player_dominique_malonga,1,35,13,220,4,141,3,48,2,16,2,46,7,1,5,1,10,3,9,29,29,33,9,67,28,38,2,4,24,1,4,1,15,0,3,3,0,9,2,1,5,7,5,2,7,8,14,5,7,13,11,41,61,55,76,4,2,3,9,14,13,13,8,600.012,0.05999880002399952,2.0999580008399836,0.7799844003119938,13.199736005279895,0.17999640007199857,2.879942401151977,0.11999760004799905,0.9599808003839924,0.11999760004799905,2.759944801103978,0.4199916001679967,0.05999880002399952,0.2999940001199976,0.05999880002399952,0.5999880002399952,0.17999640007199857,0.5399892002159957,1.7399652006959863,1.7399652006959863,1.9799604007919844,0.5399892002159957,4.019919601607968,1.6799664006719868,2.2799544009119823,0.11999760004799905,0.2399952000959981,1.4399712005759886,0.05999880002399952,0.2399952000959981,0.05999880002399952,0.899982000359993,0.0,0.17999640007199857,0.17999640007199857,0.0,0.5399892002159957,0.11999760004799905,0.05999880002399952,0.2999940001199976,0.4199916001679967,0.2999940001199976,0.11999760004799905,0.4199916001679967,0.4799904001919962,0.8399832003359934,0.2999940001199976,0.4199916001679967,0.7799844003119938,0.6599868002639948,2.4599508009839806,3.659926801463971,3.299934001319974,4.559908801823965,0.2399952000959981,0.11999760004799905,0.17999640007199857,0.5399892002159957,0.8399832003359934,0.7799844003119938,0.7799844003119938,0.4799904001919962
2025,player_elizabeth_kitley,0,1,1,18,1,6,0,2,0,1,0,7,0,1,0,0,0,0,0,11,1,1,1,3,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,3,1,0,0,0,3,1,6,9,0,0,0,1,1,0,0,6,98.00399999999999,0.0,0.3673319456348721,0.3673319456348721,6.611975021427698,0.0,0.7346638912697442,0.0,0.3673319456348721,0.0,2.5713236194441045,0.0,0.3673319456348721,0.0,0.0,0.0,0.0,0.0,4.040651401983593,0.3673319456348721,0.3673319456348721,0.3673319456348721,1.1019958369046163,0.0,0.7346638912697442,0.7346638912697442,0.0,0.0,0.0,0.0,0.0,0.0,0.3673319456348721,0.0,0.0,0.0,0.0,0.0,0.0,0.3673319456348721,0.0,0.3673319456348721,0.0,0.7346638912697442,0.0,1.1019958369046163,0.3673319456348721,0.0,0.0,0.0,1.1019958369046163,0.3673319456348721,2.2039916738092327,3.305987510713849,0.0,0.0,0.0,0.3673319456348721,0.3673319456348721,0.0,0.0,2.2039916738092327
2025,player_elizabeth_williams,7,71,8,280,3,154,2,79,0,0,1,55,19,17,12,3,10,4,13,61,49,51,12,46,34,35,11,6,14,4,12,15,19,0,0,0,0,0,0,0,16,5,10,4,8,6,7,20,26,19,13,85,71,64,68,0,0,0,0,17,15,16,8,906.01,0.278142625357336,2.821160914338694,0.31787728612266974,11.125705014293441,0.07946932153066744,3.1390382004613637,0.0,0.0,0.03973466076533372,2.1854063420933545,0.7549585545413406,0.6754892330106731,0.47681592918400456,0.11920398229600114,0.3973466076533372,0.15893864306133487,0.5165505899493383,2.423814306685357,1.9469983775013522,2.0264676990320196,0.47681592918400456,1.827794395205351,1.3509784660213462,1.3907131267866801,0.43708126841867084,0.23840796459200228,0.556285250714672,0.15893864306133487,0.47681592918400456,0.5960199114800057,0.7549585545413406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6357545722453395,0.1986733038266686,0.3973466076533372,0.15893864306133487,0.31787728612266974,0.23840796459200228,0.278142625357336,0.7946932153066744,1.0331011798986767,0.7549585545413406,0.5165505899493383,3.3774461650533656,2.821160914338694,2.543018288981358,2.7019569320426924,0.0,0.0,0.0,0.0,0.6754892330106731,0.5960199114800057,0.6357545722453395,0.31787728612266974
2025,player_emily_engstler,4,54,9,122,4,49,4,32,5,58,2,36,12,7,13,5,8,7,6,27,17,22,4,23,17,21,9,5,8,1,3,8,2,13,8,12,2,12,6,10,7,4,6,2,7,6,6,16,15,12,15,33,31,25,42,14,16,11,22,10,11,7,10,512.0,0.28125,3.796875,0.6328125,8.578125,0.28125,2.25,0.3515625,4.078125,0.140625,2.53125,0.84375,0.4921875,0.9140625,0.3515625,0.5625,0.4921875,0.421875,1.8984375,1.1953125,1.546875,0.28125,1.6171875,1.1953125,1.4765625,0.6328125,0.3515625,0.5625,0.0703125,0.2109375,0.5625,0.140625,0.9140625,0.5625,0.84375,0.140625,0.84375,0.421875,0.703125,0.4921875,0.28125,0.421875,0.140625,0.4921875,0.421875,0.421875,1.125,1.0546875,0.84375,1.0546875,2.3203125,2.1796875,1.7578125,2.953125,0.984375,1.125,0.7734375,1.546875,0.703125,0.7734375,0.4921875,0.703125
2025,player_emma_cannon,3,5,3,57,1,31,4,19,3,33,2,14,0,1,1,0,4,0,2,12,14,9,3,4,7,11,6,3,2,2,4,4,2,8,9,3,1,3,5,7,2,3,2,0,5,0,4,2,1,2,3,13,13,22,12,9,5,12,10,1,3,8,4,213.00300000000001,0.5070351121815185,0.8450585203025309,0.5070351121815185,9.633667131448853,0.6760468162420248,3.2112223771496176,0.5070351121815185,5.5773862339967035,0.3380234081210124,2.3661638568470864,0.0,0.1690117040605062,0.1690117040605062,0.0,0.6760468162420248,0.0,0.3380234081210124,2.028140448726074,2.3661638568470864,1.5211053365445555,0.5070351121815185,0.6760468162420248,1.1830819284235432,1.859128744665568,1.014070224363037,0.5070351121815185,0.3380234081210124,0.3380234081210124,0.6760468162420248,0.6760468162420248,0.3380234081210124,1.3520936324840496,1.5211053365445555,0.5070351121815185,0.1690117040605062,0.5070351121815185,0.8450585203025309,1.1830819284235432,0.3380234081210124,0.5070351121815185,0.3380234081210124,0.0,0.8450585203025309,0.0,0.6760468162420248,0.3380234081210124,0.1690117040605062,0.3380234081210124,0.5070351121815185,2.1971521527865803,2.1971521527865803,3.718257489331136,2.028140448726074,1.5211053365445555,0.8450585203025309,2.028140448726074,1.6901170406050618,0.1690117040605062,0.5070351121815185,1.3520936324840496,0.6760468162420248
2025,player_emma_meesseman,7,47,1,151,1,90,2,35,0,21,1,35,9,9,11,1,8,4,12,32,18,36,8,16,19,23,7,7,0,0,11,4,8,3,1,8,0,1,6,2,4,7,9,2,5,5,4,16,12,11,15,41,41,39,31,6,3,8,4,9,6,9,12,439.994,0.5727350827511284,3.8455069841861476,0.08181929753587548,12.3547139279172,0.16363859507175096,2.863675413755642,0.0,1.7182052482533852,0.08181929753587548,2.863675413755642,0.7363736778228793,0.7363736778228793,0.9000122728946304,0.08181929753587548,0.6545543802870039,0.32727719014350193,0.9818315704305058,2.6182175211480154,1.4727473556457586,2.9454947112915173,0.6545543802870039,1.3091087605740077,1.5545666531816342,1.881843843325136,0.5727350827511284,0.5727350827511284,0.0,0.0,0.9000122728946304,0.32727719014350193,0.6545543802870039,0.24545789260762646,0.08181929753587548,0.6545543802870039,0.0,0.08181929753587548,0.4909157852152529,0.16363859507175096,0.32727719014350193,0.5727350827511284,0.7363736778228793,0.16363859507175096,0.4090964876793774,0.4090964876793774,0.32727719014350193,1.3091087605740077,0.9818315704305058,0.9000122728946304,1.2272894630381321,3.354591198970895,3.354591198970895,3.1909526038991443,2.53639822361214,0.4909157852152529,0.24545789260762646,0.6545543802870039,0.32727719014350193,0.7363736778228793,0.4909157852152529,0.7363736778228793,0.9818315704305058
2025,player_erica_wheeler,5,139,42,363,19,149,7,43,25,177,4,64,22,16,34,8,21,15,28,55,58,76,28,52,65,71,5,9,17,1,5,2,11,27,28,39,10,29,33,36,16,8,6,5,9,10,14,39,34,37,34,105,67,101,132,49,38,47,68,19,16,16,17,1126.0040000000001,0.1598573362083971,4.444033946593439,1.3428016241505358,11.60564260872963,0.22380027069175595,1.3747730913922152,0.7992866810419856,5.658949701777258,0.1278858689667177,2.046173903467483,0.7033722793169472,0.5115434758668708,1.0870298862171004,0.2557717379334354,0.6714008120752679,0.47957200862519134,0.8952010827670238,1.7584306982923683,1.8543451000174065,2.4298315103676362,0.8952010827670238,1.66251629656733,2.078145370709162,2.2699741741592394,0.1598573362083971,0.2877432051751148,0.5435149431085502,0.03197146724167942,0.1598573362083971,0.06394293448335885,0.3516861396584736,0.8632296155253444,0.8952010827670238,1.2468872224254974,0.3197146724167942,0.9271725500087032,1.0550584189754209,1.1509728207004593,0.5115434758668708,0.2557717379334354,0.19182880345007652,0.1598573362083971,0.2877432051751148,0.3197146724167942,0.4476005413835119,1.2468872224254974,1.0870298862171004,1.1829442879421386,1.0870298862171004,3.3570040603763394,2.1420883051925212,3.2291181914096216,4.220233675901683,1.5666018948422917,1.2149157551838181,1.5026589603589329,2.174059772434201,0.6074578775919091,0.5115434758668708,0.5115434758668708,0.5435149431085502
2025,player_ezi_magbegor,5,87,6,251,2,139,4,79,1,47,0,43,14,13,17,3,16,16,13,46,41,46,14,28,34,48,10,12,12,2,7,16,24,8,9,10,3,4,8,6,3,6,11,4,5,7,7,29,21,26,16,90,65,68,34,14,17,13,4,13,12,12,6,1203.0040000000001,0.14962543765440514,2.6034826151866493,0.17955052518528616,7.511196970251137,0.1197003501235241,2.364081914939601,0.029925087530881026,1.4064791139514083,0.0,1.286778763827884,0.4189512254323344,0.3890261379014533,0.5087264880249774,0.08977526259264308,0.4788014004940964,0.4788014004940964,0.3890261379014533,1.376554026420527,1.226928588766122,1.376554026420527,0.4189512254323344,0.8379024508646687,1.0174529760499549,1.4364042014822893,0.2992508753088103,0.35910105037057233,0.35910105037057233,0.05985017506176205,0.2094756127161672,0.4788014004940964,0.7182021007411447,0.2394007002470482,0.26932578777792926,0.2992508753088103,0.08977526259264308,0.1197003501235241,0.2394007002470482,0.17955052518528616,0.08977526259264308,0.17955052518528616,0.32917596283969125,0.1197003501235241,0.14962543765440514,0.2094756127161672,0.2094756127161672,0.8678275383955497,0.6284268381485015,0.7780522758029066,0.4788014004940964,2.693257877779292,1.9451306895072666,2.0349059520999098,1.0174529760499549,0.4189512254323344,0.5087264880249774,0.3890261379014533,0.1197003501235241,0.3890261379014533,0.35910105037057233,0.35910105037057233,0.17955052518528616
2025,player_gabby_williams,14,176,17,443,6,197,19,58,13,159,6,79,13,26,41,12,23,33,42,59,61,77,29,61,79,94,16,11,13,7,12,9,9,18,21,33,12,25,26,37,13,15,10,5,10,11,21,49,50,50,41,137,125,110,88,50,50,30,42,23,23,21,18,1391.016,0.3623250918752911,4.5549440121465175,0.4399661829914249,11.465001121482427,0.49172691040218086,1.5010610949119205,0.3364447281699132,4.114977829155093,0.15528218223226764,2.044548732724857,0.3364447281699132,0.6728894563398264,1.0610949119204955,0.3105643644645353,0.5952483652236925,0.854052002277472,1.0869752756258735,1.5269414586172982,1.5787021860280541,1.9927880053141012,0.7505305474559603,1.5787021860280541,2.044548732724857,2.432754188305526,0.414085819286047,0.28468400075915734,0.3364447281699132,0.18116254593764555,0.3105643644645353,0.23292327334840143,0.23292327334840143,0.46584654669680287,0.5434876378129367,0.854052002277472,0.3105643644645353,0.6470090926344485,0.6728894563398264,0.9575734570989837,0.3364447281699132,0.38820545558066905,0.2588036370537794,0.1294018185268897,0.2588036370537794,0.28468400075915734,0.5434876378129367,1.268137821563519,1.294018185268897,1.294018185268897,1.0610949119204955,3.5456098276367776,3.2350454631722423,2.846840007591573,2.2774720060732587,1.294018185268897,1.294018185268897,0.7764109111613381,1.0869752756258735,0.5952483652236925,0.5952483652236925,0.5434876378129367,0.46584654669680287
2025,player_grace_berger,4,54,3,78,2,24,0,15,0,22,2,19,11,8,11,0,7,6,15,11,8,18,7,11,9,17,1,1,1,1,4,6,1,3,3,3,1,4,3,5,1,5,3,1,6,4,1,13,11,18,16,17,25,22,17,4,10,5,3,9,4,4,4,418.0,0.34449760765550236,4.650717703349283,0.2583732057416268,6.717703349282297,0.0,1.291866028708134,0.0,1.894736842105263,0.17224880382775118,1.6363636363636365,0.9473684210526315,0.6889952153110047,0.9473684210526315,0.0,0.6028708133971292,0.5167464114832536,1.291866028708134,0.9473684210526315,0.6889952153110047,1.5502392344497609,0.6028708133971292,0.9473684210526315,0.7751196172248804,1.464114832535885,0.08612440191387559,0.08612440191387559,0.08612440191387559,0.08612440191387559,0.34449760765550236,0.5167464114832536,0.08612440191387559,0.2583732057416268,0.2583732057416268,0.2583732057416268,0.08612440191387559,0.34449760765550236,0.2583732057416268,0.430622009569378,0.08612440191387559,0.430622009569378,0.2583732057416268,0.08612440191387559,0.5167464114832536,0.34449760765550236,0.08612440191387559,1.1196172248803828,0.9473684210526315,1.5502392344497609,1.3779904306220094,1.464114832535885,2.15311004784689,1.894736842105263,1.464114832535885,0.34449760765550236,0.861244019138756,0.430622009569378,0.2583732057416268,0.7751196172248804,0.34449760765550236,0.34449760765550236,0.34449760765550236
2025,player_hailey_van_lith,5,40,14,86,10,27,4,27,3,26,2,34,9,2,3,0,18,9,4,24,9,2,1,38,10,16,4,3,2,1,16,0,5,7,6,0,1,7,4,4,9,1,5,3,10,3,5,9,8,12,16,19,20,26,35,5,11,4,9,6,7,11,12,360.992,0.49862600833259463,3.989008066660757,1.3961528233312648,8.576367343320626,0.3989008066660757,2.6925804449960107,0.2991756049995568,2.592855243329492,0.19945040333303785,3.390656856661643,0.8975268149986703,0.19945040333303785,0.2991756049995568,0.0,1.7950536299973405,0.8975268149986703,0.3989008066660757,2.3934048399964545,0.8975268149986703,0.19945040333303785,0.09972520166651892,3.789557663327719,0.9972520166651893,1.5956032266643028,0.3989008066660757,0.2991756049995568,0.19945040333303785,0.09972520166651892,1.5956032266643028,0.0,0.49862600833259463,0.6980764116656324,0.5983512099991136,0.0,0.09972520166651892,0.6980764116656324,0.3989008066660757,0.3989008066660757,0.8975268149986703,0.09972520166651892,0.49862600833259463,0.2991756049995568,0.9972520166651893,0.2991756049995568,0.49862600833259463,0.8975268149986703,0.7978016133321514,1.1967024199982272,1.5956032266643028,1.8947788316638594,1.9945040333303785,2.592855243329492,3.490382058328162,0.49862600833259463,1.0969772183317081,0.3989008066660757,0.8975268149986703,0.5983512099991136,0.6980764116656324,1.0969772183317081,1.1967024199982272
2025,player_haley_jones,6,58,11,158,5,80,2,33,3,36,0,48,2,10,17,7,10,10,8,30,18,22,12,34,24,29,5,6,8,1,8,0,7,7,4,5,4,11,4,4,9,2,8,5,7,4,13,19,14,17,14,46,45,30,48,9,8,7,15,14,13,12,9,593.992,0.36364126116176654,3.5151988578970763,0.6666756454632387,9.575886543926519,0.12121375372058883,2.000026936389716,0.18182063058088327,2.181847566970599,0.0,2.9091300892941323,0.12121375372058883,0.6060687686029442,1.030316906625005,0.4242481380220609,0.6060687686029442,0.6060687686029442,0.48485501488235533,1.8182063058088325,1.0909237834852994,1.3333512909264773,0.7272825223235331,2.06063381325001,1.4545650446470662,1.7575994289485382,0.3030343843014721,0.36364126116176654,0.48485501488235533,0.060606876860294416,0.48485501488235533,0.0,0.4242481380220609,0.4242481380220609,0.24242750744117766,0.3030343843014721,0.24242750744117766,0.6666756454632387,0.24242750744117766,0.24242750744117766,0.5454618917426497,0.12121375372058883,0.48485501488235533,0.3030343843014721,0.4242481380220609,0.24242750744117766,0.7878893991838274,1.151530660345594,0.8484962760441218,1.030316906625005,0.8484962760441218,2.7879163355735432,2.727309458713249,1.8182063058088325,2.9091300892941323,0.5454618917426497,0.48485501488235533,0.4242481380220609,0.9091031529044162,0.8484962760441218,0.7878893991838274,0.7272825223235331,0.5454618917426497
2025,player_haley_peters,0,25,3,73,1,24,2,11,0,39,0,22,13,2,1,0,5,1,3,21,9,8,2,17,4,15,5,0,2,0,6,0,0,12,5,4,0,10,1,7,11,2,3,0,0,4,2,4,7,5,9,14,32,13,17,5,16,9,9,5,11,0,6,379.995,0.0,2.3684522164765323,0.2842142659771839,6.915880472111476,0.1894761773181226,1.0421189752496745,0.0,3.6947854577033907,0.0,2.084237950499349,1.231595152567797,0.1894761773181226,0.0947380886590613,0.0,0.4736904432953065,0.0947380886590613,0.2842142659771839,1.9894998618402875,0.8526427979315517,0.7579047092724904,0.1894761773181226,1.610547507204042,0.3789523546362452,1.4210713298859194,0.4736904432953065,0.0,0.1894761773181226,0.0,0.5684285319543678,0.0,0.0,1.1368570639087356,0.4736904432953065,0.3789523546362452,0.0,0.947380886590613,0.0947380886590613,0.6631666206134291,1.0421189752496745,0.1894761773181226,0.2842142659771839,0.0,0.0,0.3789523546362452,0.1894761773181226,0.3789523546362452,0.6631666206134291,0.4736904432953065,0.8526427979315517,1.3263332412268583,3.0316188370899617,1.231595152567797,1.610547507204042,0.4736904432953065,1.5158094185449809,0.8526427979315517,0.8526427979315517,0.4736904432953065,1.0421189752496745,0.0,0.5684285319543678
