season_year,game_id,home_team_id,away_team_id,home_points_final,away_points_final,lead_changes,times_tied,events_count,has_lineups,has_stats
2025,7c219682-63ed-42c1-8555-c42addba3a67,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,85,91,4,2,392,1,1
2025,7d922f87-8ed8-4992-9dd4-4f167d608dd6,6f017f37-be96-4bdc-b6d3-0a0429c72e89,4f57ec40-0d35-4b59-bea0-9d040f0d2292,82,71,3,3,346,1,1
2025,839042f6-f98f-4f3b-98fa-9fe9138ab502,0699edf3-5993-4182-b9b4-ec935cbd4fcc,3c409388-ab73-4c7f-953d-3a71062240f6,83,79,5,4,395,1,1
2025,83fc47a0-fbb1-4f04-8af2-94e9a1fd566e,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0699edf3-5993-4182-b9b4-ec935cbd4fcc,79,66,2,1,393,1,1
2025,84446760-5dc5-43e6-a5d9-58080ed0ef75,3c409388-ab73-4c7f-953d-3a71062240f6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,86,107,1,2,384,1,1
2025,84da0d09-cdf5-46a5-89eb-d489373ed8ed,171b097d-01db-4ae8-9d56-035689402ec6,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,89,97,5,0,408,1,1
2025,86c4cd99-dcc3-4400-aa83-33d156304c10,4f57ec40-0d35-4b59-bea0-9d040f0d2292,08ed8274-e29f-4248-bc2e-83cc8ed18d75,66,58,8,2,381,1,1
2025,886f70ad-6601-4949-8361-19950f284336,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0699edf3-5993-4182-b9b4-ec935cbd4fcc,89,76,3,4,428,1,1
2025,896a9eeb-64b3-4a6c-a723-7f1a9ac07e42,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,08ed8274-e29f-4248-bc2e-83cc8ed18d75,90,81,6,2,389,1,1
2025,89e532bc-3a8e-4609-b8bc-6b416e0fd935,171b097d-01db-4ae8-9d56-035689402ec6,5f0b5caf-708b-4300-92f2-53b51d83ec06,106,87,4,6,380,1,1
2025,8a311d5b-f22a-4cac-8291-39d32d009302,4f57ec40-0d35-4b59-bea0-9d040f0d2292,0699edf3-5993-4182-b9b4-ec935cbd4fcc,77,78,9,8,397,1,1
2025,8a325ea5-03e5-4940-bb7a-2eb4c8b2b077,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,3c409388-ab73-4c7f-953d-3a71062240f6,85,92,12,6,390,1,1
2025,8a594783-4b88-43cd-b381-a8660e3a0766,a015b02d-845c-40c1-8ef4-844984f47e4d,5f0b5caf-708b-4300-92f2-53b51d83ec06,87,109,8,2,419,1,1
2025,8af5fca3-5db1-45d8-895e-c772b97241db,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,5f0b5caf-708b-4300-92f2-53b51d83ec06,91,77,6,4,416,1,1
2025,8b0ee0bd-54cf-4be2-a8ba-b16813be20b6,4f57ec40-0d35-4b59-bea0-9d040f0d2292,171b097d-01db-4ae8-9d56-035689402ec6,95,68,0,1,397,1,1
2025,8cc5b0f6-cada-4bcf-8b02-0d0d88de48ed,f073a15f-0486-4179-b0a3-dfd0294eb595,3c409388-ab73-4c7f-953d-3a71062240f6,92,70,2,4,364,1,1
2025,8e354cb1-e600-4ccd-aec8-3b9daa7dd2ca,08ed8274-e29f-4248-bc2e-83cc8ed18d75,171b097d-01db-4ae8-9d56-035689402ec6,92,78,3,3,415,1,1
2025,8eac9b16-89e2-4dd6-bf64-c8281c7879f7,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,89,79,11,8,382,1,1
2025,8fc361a1-ad32-4a5f-9f22-54d648200cb6,171b097d-01db-4ae8-9d56-035689402ec6,3c409388-ab73-4c7f-953d-3a71062240f6,80,66,0,0,346,1,1
2025,908cd927-f426-47f8-95c4-207b14d9de72,4f57ec40-0d35-4b59-bea0-9d040f0d2292,f073a15f-0486-4179-b0a3-dfd0294eb595,75,63,2,0,362,1,1
2025,92c4a40c-74f4-4a28-be37-18237fca81a5,6f017f37-be96-4bdc-b6d3-0a0429c72e89,a015b02d-845c-40c1-8ef4-844984f47e4d,76,70,1,3,397,1,1
2025,935164e5-cfe3-4dba-ab15-eccdd145ace9,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,94,91,9,10,373,1,1
2025,93a98ff0-ed90-4c11-8f56-dfd70e55ed58,5f0b5caf-708b-4300-92f2-53b51d83ec06,0699edf3-5993-4182-b9b4-ec935cbd4fcc,97,76,1,5,383,1,1
2025,9490bb7a-0d69-46d9-b48b-8e419003820a,f073a15f-0486-4179-b0a3-dfd0294eb595,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,99,82,14,9,419,1,1
2025,94b79934-48bf-41c5-a7e5-0387bb466644,4f57ec40-0d35-4b59-bea0-9d040f0d2292,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,63,79,6,7,361,1,1
2025,95640028-ee51-4c32-89e0-b7258c3072b2,171b097d-01db-4ae8-9d56-035689402ec6,5f0b5caf-708b-4300-92f2-53b51d83ec06,88,84,6,4,383,1,1
2025,962dcb61-9ab7-45cf-8224-bcf693a06ceb,a015b02d-845c-40c1-8ef4-844984f47e4d,3c409388-ab73-4c7f-953d-3a71062240f6,66,78,13,7,352,1,1
2025,998caf2f-d2a7-45f9-b02d-657e1bdfdb4b,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,101,78,1,0,374,1,1
2025,9998a61a-229c-44c2-b892-ee5b1ea16c23,4f57ec40-0d35-4b59-bea0-9d040f0d2292,6f017f37-be96-4bdc-b6d3-0a0429c72e89,75,86,10,7,381,1,1
2025,9bafda37-d4b4-455f-853c-14e788647931,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,f073a15f-0486-4179-b0a3-dfd0294eb595,100,91,8,4,366,1,1
2025,9bb7fd31-2faf-4602-bf65-4532dd75baba,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,69,74,11,8,408,1,1
2025,9cfc31da-5b6e-4ee4-87cf-2051401bf23a,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,82,88,6,3,389,1,1
2025,a107ee4b-b669-407b-a34b-fbabfce430fd,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,78,62,3,4,398,1,1
2025,a1382913-f5c5-4721-9dee-4195779e9b68,3c409388-ab73-4c7f-953d-3a71062240f6,a015b02d-845c-40c1-8ef4-844984f47e4d,84,94,0,0,387,1,1
2025,a179dea9-a4d1-42c2-85df-3eb6260b4ef5,5f0b5caf-708b-4300-92f2-53b51d83ec06,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,71,79,4,5,409,1,1
2025,a17fdde4-604b-4197-8c9a-97dc9b78c44e,08ed8274-e29f-4248-bc2e-83cc8ed18d75,4f57ec40-0d35-4b59-bea0-9d040f0d2292,82,77,20,16,411,1,1
2025,a1ca524f-e7ce-449f-ab32-66adea0ba523,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,78,88,3,7,391,1,1
2025,a35a38a3-fdb6-40a3-86f1-842d77ac32bf,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,4f57ec40-0d35-4b59-bea0-9d040f0d2292,73,82,2,3,392,1,1
2025,a386fb2c-3ff8-4de2-96a3-38a77b363f3b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5f0b5caf-708b-4300-92f2-53b51d83ec06,85,76,5,2,363,1,1
2025,a4cfb5be-1674-4ee4-af01-a984647aadea,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,69,58,6,1,381,1,1
2025,a4d71aea-7129-4510-a0c0-686300cd53cf,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,4f57ec40-0d35-4b59-bea0-9d040f0d2292,90,81,5,6,376,1,1
2025,a5a85e15-27f1-40da-8969-5c14497c18ee,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0699edf3-5993-4182-b9b4-ec935cbd4fcc,69,75,11,6,377,1,1
2025,a7dc6a3d-76f1-43a8-9bdf-fd66492af752,f073a15f-0486-4179-b0a3-dfd0294eb595,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,84,88,6,7,408,1,1
2025,ab22cb38-adf5-49e7-8d94-af37949f1527,f073a15f-0486-4179-b0a3-dfd0294eb595,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,95,75,2,1,370,1,1
2025,abe6b85a-9f9f-4056-95b8-9ffb7861376f,5f0b5caf-708b-4300-92f2-53b51d83ec06,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,96,97,0,1,404,1,1
2025,acf4a696-dabb-4821-9d7a-7417121d43a8,f073a15f-0486-4179-b0a3-dfd0294eb595,a015b02d-845c-40c1-8ef4-844984f47e4d,88,71,0,3,409,1,1
2025,ad3c9dd5-f619-4f67-8827-5fa1c32197a9,f073a15f-0486-4179-b0a3-dfd0294eb595,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,85,76,6,2,368,1,1
2025,ae5d8817-5152-45ff-a437-bd57cf3f5faa,171b097d-01db-4ae8-9d56-035689402ec6,3c409388-ab73-4c7f-953d-3a71062240f6,92,61,1,0,358,1,1
2025,b0d98920-a05f-481d-9dea-7046f3e6fc33,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,a015b02d-845c-40c1-8ef4-844984f47e4d,79,55,7,1,383,1,1
2025,b1c16ad6-2122-4340-859a-d8167bec0518,08ed8274-e29f-4248-bc2e-83cc8ed18d75,a015b02d-845c-40c1-8ef4-844984f47e4d,81,79,11,4,378,1,1
2025,b1e3f299-f65d-4dad-be45-f936a6d7278f,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,99,101,2,4,385,1,1
2025,b22ddc9a-0884-436b-a5cb-261725723b33,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,3c409388-ab73-4c7f-953d-3a71062240f6,93,80,10,8,394,1,1
2025,b233aa62-25a1-489f-9f1a-ad31d9a6a7c2,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0699edf3-5993-4182-b9b4-ec935cbd4fcc,82,85,2,2,394,1,1
2025,b25f3091-aef6-4e55-9fb0-d5745a720e42,171b097d-01db-4ae8-9d56-035689402ec6,4f57ec40-0d35-4b59-bea0-9d040f0d2292,104,102,10,7,417,1,1
2025,b27d4faa-d86d-439c-9ae5-0ed478abadb8,5f0b5caf-708b-4300-92f2-53b51d83ec06,f073a15f-0486-4179-b0a3-dfd0294eb595,86,94,2,3,383,1,1
2025,b2ddc164-9bb2-4439-86c3-4fd90c929a5b,0699edf3-5993-4182-b9b4-ec935cbd4fcc,5f0b5caf-708b-4300-92f2-53b51d83ec06,93,80,7,2,384,1,1
2025,b362941f-7c63-4698-b2fd-94d03931d2c4,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,87,94,3,3,415,1,1
2025,b3770461-6a18-42c3-a797-81fc86d542ba,4f57ec40-0d35-4b59-bea0-9d040f0d2292,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,99,62,1,1,376,1,1
2025,b47a1788-78ca-4559-b220-121d3fa3ac55,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,6f017f37-be96-4bdc-b6d3-0a0429c72e89,75,89,9,6,361,1,1
2025,b4e88ec3-e017-41ee-9815-d884b722b6e5,08ed8274-e29f-4248-bc2e-83cc8ed18d75,3c409388-ab73-4c7f-953d-3a71062240f6,85,66,0,0,357,1,1
2025,b4e99a33-dd30-4a34-b2ac-fb606cbdb378,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,171b097d-01db-4ae8-9d56-035689402ec6,81,91,1,4,379,1,1
2025,b69d86fb-d73a-4b99-bec9-88e73e7ce25b,4f57ec40-0d35-4b59-bea0-9d040f0d2292,5f0b5caf-708b-4300-92f2-53b51d83ec06,84,80,11,8,402,1,1
2025,b6df91b4-c8f5-45f8-bebf-c6845d61912b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,6f017f37-be96-4bdc-b6d3-0a0429c72e89,85,75,2,1,376,1,1
2025,b738fdbc-f927-499b-a793-bf237c3945d7,a94924c8-9ca9-49aa-94f1-864f49c51a1c,bffa4df2-c1b7-4ef4-b3d5-d5cc26df350f,131,151,2,3,425,1,1
2025,b8786c5b-6a05-49e0-9ba2-0bc7db3e8a60,171b097d-01db-4ae8-9d56-035689402ec6,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,75,72,5,5,384,1,1
2025,b8a9473b-b08f-4b3a-9a87-ddf2aa6fb0a7,0699edf3-5993-4182-b9b4-ec935cbd4fcc,08ed8274-e29f-4248-bc2e-83cc8ed18d75,80,63,10,10,347,1,1
2025,b95c82f4-3822-42a7-a0f7-2e42c3960736,4f57ec40-0d35-4b59-bea0-9d040f0d2292,171b097d-01db-4ae8-9d56-035689402ec6,72,78,4,5,402,1,1
2025,bb8576ec-3270-4ee6-9d85-f37e6e502af7,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,82,84,2,6,376,1,1
2025,bbd4ae77-444a-4dfe-ad87-70233844aa1d,0699edf3-5993-4182-b9b4-ec935cbd4fcc,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,68,62,12,5,401,1,1
2025,bc7d0ee2-679a-4acc-a24c-73510404fe99,0699edf3-5993-4182-b9b4-ec935cbd4fcc,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,89,86,6,4,432,1,1
2025,bf12976a-1b69-4b23-b6b9-9e4244ae6401,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,75,66,3,0,354,1,1
2025,bfcf9c89-536d-4dd3-9082-a3b67bd48c00,f073a15f-0486-4179-b0a3-dfd0294eb595,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,90,91,3,3,439,1,1
2025,c033c39a-f504-457a-ac46-8c49ea427508,f073a15f-0486-4179-b0a3-dfd0294eb595,6f017f37-be96-4bdc-b6d3-0a0429c72e89,90,95,1,4,357,1,1
2025,c0fc57e5-f80e-4668-a218-89e26635bcda,3c409388-ab73-4c7f-953d-3a71062240f6,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,49,86,0,0,388,1,1
2025,c1285855-b4ab-4687-98f6-5191a40ff762,a015b02d-845c-40c1-8ef4-844984f47e4d,4f57ec40-0d35-4b59-bea0-9d040f0d2292,95,64,1,0,395,1,1
2025,c2d0f217-e400-4de3-99fe-494d59ea4764,6f017f37-be96-4bdc-b6d3-0a0429c72e89,5f0b5caf-708b-4300-92f2-53b51d83ec06,85,81,5,2,385,1,1
2025,c2f7980e-2390-45e9-8977-c6e6d2c1f545,6f017f37-be96-4bdc-b6d3-0a0429c72e89,08ed8274-e29f-4248-bc2e-83cc8ed18d75,100,93,9,3,384,1,1
2025,c3e32fcd-a01f-4508-a0a0-cd764857ad67,0699edf3-5993-4182-b9b4-ec935cbd4fcc,6f017f37-be96-4bdc-b6d3-0a0429c72e89,71,74,14,7,399,1,1
2025,c45b91f1-cf78-4834-bbf7-ec7221c75049,6f017f37-be96-4bdc-b6d3-0a0429c72e89,3c409388-ab73-4c7f-953d-3a71062240f6,80,75,6,1,400,1,1
2025,c65312de-0424-41f1-8439-c23a319d23ac,171b097d-01db-4ae8-9d56-035689402ec6,6f017f37-be96-4bdc-b6d3-0a0429c72e89,97,87,7,5,329,1,1
2025,c8479b40-acd5-45d5-8423-804199b3cc72,3c409388-ab73-4c7f-953d-3a71062240f6,f073a15f-0486-4179-b0a3-dfd0294eb595,78,93,3,1,381,1,1
2025,c9537ded-ab0e-4847-9c8a-61866576706f,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0699edf3-5993-4182-b9b4-ec935cbd4fcc,81,89,14,13,425,1,1
2025,c95f06b7-8138-460b-bc1d-e9c9478156eb,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,3c409388-ab73-4c7f-953d-3a71062240f6,88,70,6,3,402,1,1
2025,c9d9dbf0-f3e6-4f3f-b2a5-e83fe165023d,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0699edf3-5993-4182-b9b4-ec935cbd4fcc,80,85,13,7,420,1,1
2025,cb7c1747-ad70-44d5-86ba-dde154b3bcbd,0699edf3-5993-4182-b9b4-ec935cbd4fcc,5f0b5caf-708b-4300-92f2-53b51d83ec06,102,72,0,1,410,1,1
2025,cba5ede2-0a93-430c-aa0b-4c48363996d9,a015b02d-845c-40c1-8ef4-844984f47e4d,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,93,83,1,4,364,1,1
2025,cd325282-98cc-46dd-a9f0-e2d5d887b51f,3c409388-ab73-4c7f-953d-3a71062240f6,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,78,64,1,1,371,1,1
2025,cda56706-140f-45d4-b565-9b1457767039,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5f0b5caf-708b-4300-92f2-53b51d83ec06,91,88,6,3,504,1,1
2025,cde22b85-921d-4781-95cf-173139bae8b9,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,a015b02d-845c-40c1-8ef4-844984f47e4d,79,65,7,7,363,1,1
2025,d11600c6-b496-4625-ac2a-acd44a4fe7c4,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,102,83,13,1,394,1,1
2025,d15b970b-6606-4246-a924-bc903756c55f,3c409388-ab73-4c7f-953d-3a71062240f6,08ed8274-e29f-4248-bc2e-83cc8ed18d75,86,91,0,1,339,1,1
2025,d181b175-a503-4a37-a3ce-9673570c903d,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,a015b02d-845c-40c1-8ef4-844984f47e4d,104,67,0,2,405,1,1
2025,d1bd5e4c-1d9e-47c6-b24e-52544a1a2c13,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,f073a15f-0486-4179-b0a3-dfd0294eb595,76,81,7,5,434,1,1
2025,d1c14296-f76a-40ad-aa4d-31daaa637556,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,171b097d-01db-4ae8-9d56-035689402ec6,74,89,0,0,397,1,1
2025,d300ee86-e2e0-4bf4-9247-1d7a3a859e07,0699edf3-5993-4182-b9b4-ec935cbd4fcc,a015b02d-845c-40c1-8ef4-844984f47e4d,82,66,0,0,403,1,1
2025,d307de7c-b2bc-42a3-b338-4205f3918f7c,0699edf3-5993-4182-b9b4-ec935cbd4fcc,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,81,59,0,0,386,1,1
2025,d3a6ebac-4d09-45ba-bacb-b2c623fe8e00,3c409388-ab73-4c7f-953d-3a71062240f6,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,72,79,4,4,398,1,1
2025,d417a7b2-8eca-4edd-9e75-7875ed550fdd,4f57ec40-0d35-4b59-bea0-9d040f0d2292,5f0b5caf-708b-4300-92f2-53b51d83ec06,86,76,4,3,395,1,1
2025,d4aa66df-d40e-4ca8-9232-7561e99aa20f,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,86,81,6,10,390,1,1
2025,d4d4ba52-c15f-4b5d-be3d-337d438d5749,4f57ec40-0d35-4b59-bea0-9d040f0d2292,a015b02d-845c-40c1-8ef4-844984f47e4d,74,57,1,1,356,1,1
2025,d5b4c575-bc11-412e-893d-9c6ed1889586,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0699edf3-5993-4182-b9b4-ec935cbd4fcc,72,88,11,6,382,1,1
2025,d781abdf-d0a8-43bb-8830-cc7ac2b713cf,6f017f37-be96-4bdc-b6d3-0a0429c72e89,5f0b5caf-708b-4300-92f2-53b51d83ec06,96,71,3,4,372,1,1
2025,d8bda49f-0b5d-428a-9697-070219652f4a,3c409388-ab73-4c7f-953d-3a71062240f6,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,57,95,0,1,379,1,1
2025,d93c9688-bbdf-4066-ac6b-159c3c6dd32d,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,3c409388-ab73-4c7f-953d-3a71062240f6,91,78,6,7,384,1,1
2025,dac6daa2-9c9a-4f59-9904-7a2947143e7a,3c409388-ab73-4c7f-953d-3a71062240f6,4f57ec40-0d35-4b59-bea0-9d040f0d2292,66,73,17,8,362,1,1
2025,dbd3b99e-a600-4ca7-96e5-6a28e87a5b44,6f017f37-be96-4bdc-b6d3-0a0429c72e89,f073a15f-0486-4179-b0a3-dfd0294eb595,97,84,3,1,376,1,1
2025,dc1cf6a2-4fd5-4b84-aab8-3d18b59e14a5,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,f073a15f-0486-4179-b0a3-dfd0294eb595,65,94,6,7,389,1,1
2025,de06dc94-ceb2-41b8-bde0-f9f91c917d00,171b097d-01db-4ae8-9d56-035689402ec6,4f57ec40-0d35-4b59-bea0-9d040f0d2292,101,77,3,1,406,1,1
2025,df3cec08-c316-47e9-9bf2-3deedec89e18,a015b02d-845c-40c1-8ef4-844984f47e4d,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,86,101,16,1,433,1,1
2025,dfddb2f2-d585-40c5-b962-cc34ca2a9374,171b097d-01db-4ae8-9d56-035689402ec6,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,74,72,15,9,372,1,1
2025,e09bd75a-f5bc-42c2-aff3-96b24323a37d,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,63,85,2,0,390,1,1
2025,e294a887-c480-4ae6-b011-de2aaa055059,08ed8274-e29f-4248-bc2e-83cc8ed18d75,3c409388-ab73-4c7f-953d-3a71062240f6,85,91,21,11,387,1,1
2025,e380b602-7a50-4ce9-99e7-63c43f11724e,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,99,80,4,2,388,1,1
2025,e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,6f017f37-be96-4bdc-b6d3-0a0429c72e89,82,91,4,1,334,1,1
2025,e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,171b097d-01db-4ae8-9d56-035689402ec6,a015b02d-845c-40c1-8ef4-844984f47e4d,85,59,0,0,386,1,1
2025,e71aa609-4f24-4b4c-8d2f-952f1cc9a393,a015b02d-845c-40c1-8ef4-844984f47e4d,171b097d-01db-4ae8-9d56-035689402ec6,68,86,0,1,353,1,1
2025,e8241b1f-576e-4bcf-b7d0-79606aa78b00,5f0b5caf-708b-4300-92f2-53b51d83ec06,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,85,88,22,14,348,1,1
2025,e83198ea-0baf-4a62-aaaa-8d6e6ff8cee7,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,86,75,3,1,386,1,1
2025,e95d472a-45d1-45ba-81f4-030d6afe351a,f073a15f-0486-4179-b0a3-dfd0294eb595,5f0b5caf-708b-4300-92f2-53b51d83ec06,80,81,3,5,389,1,1
2025,e9ff9be0-15cb-4e16-86a5-89be878b6745,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4f57ec40-0d35-4b59-bea0-9d040f0d2292,74,73,14,10,369,1,1
2025,ecb7cba9-dfbe-46df-9326-2442921add0c,08ed8274-e29f-4248-bc2e-83cc8ed18d75,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,70,79,10,6,382,1,1
2025,ed7f05ed-46c5-44b7-84d2-222654ca74f9,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,5f0b5caf-708b-4300-92f2-53b51d83ec06,83,77,7,9,430,1,1
2025,edfb1305-dc50-48e3-9ea5-c3e16ace9489,f073a15f-0486-4179-b0a3-dfd0294eb595,3c409388-ab73-4c7f-953d-3a71062240f6,93,58,5,3,441,1,1
2025,edfd325f-1f56-417a-9e52-bc60e744f09c,5f0b5caf-708b-4300-92f2-53b51d83ec06,3c409388-ab73-4c7f-953d-3a71062240f6,83,94,7,8,469,1,1
2025,ee0589dc-66ed-4b0f-88f5-466040567e54,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,86,93,3,2,387,1,1
2025,ee13e918-b149-4c1e-8ae9-03cf0618c5d9,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,76,70,5,1,363,1,1
2025,ee675eed-ef15-494e-a8f4-e0202373e26c,6f017f37-be96-4bdc-b6d3-0a0429c72e89,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,82,77,1,1,364,1,1
2025,eef5e74b-cdc8-45c9-b34e-c80089a44b6d,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,81,78,2,5,403,1,1
2025,ef103806-2fdc-432d-ac11-6d7ed57a7117,a015b02d-845c-40c1-8ef4-844984f47e4d,171b097d-01db-4ae8-9d56-035689402ec6,62,87,0,0,406,1,1
2025,ef433d2f-c65d-45c8-aa73-88e89b9dcdce,171b097d-01db-4ae8-9d56-035689402ec6,08ed8274-e29f-4248-bc2e-83cc8ed18d75,83,77,13,9,379,1,1
2025,f07b7d2f-3955-4af2-ad39-73299457ce8f,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,6f017f37-be96-4bdc-b6d3-0a0429c72e89,68,64,9,6,402,1,1
2025,f0ccfa2d-7cf2-4828-a0e0-1495c228fdb2,a015b02d-845c-40c1-8ef4-844984f47e4d,0699edf3-5993-4182-b9b4-ec935cbd4fcc,87,84,16,6,427,1,1
2025,f2a059a9-b803-4538-b746-3868679fa790,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,a015b02d-845c-40c1-8ef4-844984f47e4d,97,81,0,1,392,1,1
2025,f3470bfa-ede4-4a89-9112-c19f16602f14,171b097d-01db-4ae8-9d56-035689402ec6,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,96,81,1,0,388,1,1
2025,f43d1b9c-6f44-4c54-a1a7-cd450611311c,f073a15f-0486-4179-b0a3-dfd0294eb595,08ed8274-e29f-4248-bc2e-83cc8ed18d75,102,88,5,5,433,1,1
2025,f4a43e2c-aa5d-4868-a4ec-16ded7246011,a015b02d-845c-40c1-8ef4-844984f47e4d,6f017f37-be96-4bdc-b6d3-0a0429c72e89,70,94,1,3,386,1,1
2025,f5e70e9e-0abc-49a4-b407-193d76a99fd6,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,106,108,14,12,475,1,1
2025,f69e50f9-fa32-4c94-9a1b-f8a270e47e4c,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,78,80,6,4,382,1,1
2025,f73fe2ca-493d-4a4e-bb34-3b5834d2ce24,5f0b5caf-708b-4300-92f2-53b51d83ec06,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,79,71,1,1,390,1,1
