player_id,team_id,fga,fta,three_pa,tov,ast,reb,pf,stl,blk,clutch_fga,trans_fga,minutes_est,season_year,game_id
0add970b-86eb-4149-aac2-5a03664938bc,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,2,0,0,0,0,0,3,0,0,0,0,12.516666666666667,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
28361fd5-c935-4025-a709-2c488f53ed8c,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,13,4,10,6,2,2,8,1,0,0,1,56.6,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
2d21f497-2795-432d-b254-5ae9fbbd0096,f073a15f-0486-4179-b0a3-dfd0294eb595,13,0,6,8,9,2,4,3,1,0,4,36.583333333333336,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
3bca6f7c-3910-4f27-9372-db6ccbc64157,f073a15f-0486-4179-b0a3-dfd0294eb595,2,0,1,0,1,0,2,0,1,0,2,13.566666666666666,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
433a5b0e-6b9c-448c-a8f7-33c5849bb6f1,f073a15f-0486-4179-b0a3-dfd0294eb595,0,0,0,1,0,0,1,0,0,0,0,11.316666666666666,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
46479ac7-5745-40d2-abc8-7c660ea759e4,f073a15f-0486-4179-b0a3-dfd0294eb595,4,0,0,0,0,5,4,0,1,0,0,12.1,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
5219e39b-9341-4dfb-a43c-793723729162,f073a15f-0486-4179-b0a3-dfd0294eb595,14,5,7,1,4,4,9,1,1,0,3,36.483333333333334,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
55cd7443-47da-4835-a946-d4a2338750ba,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,10,4,4,4,3,2,5,2,1,0,1,62.983333333333334,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
63dde7d8-0af8-4adb-a556-01e0d2395420,f073a15f-0486-4179-b0a3-dfd0294eb595,18,6,1,1,3,8,8,2,3,0,0,36.43333333333333,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
6f20a6c1-04f6-4be2-b7a2-511ebe314525,f073a15f-0486-4179-b0a3-dfd0294eb595,3,2,3,2,1,3,2,2,0,0,0,23.016666666666666,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
7c9b7ef1-edd2-4f69-a627-f321d662365d,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,15,5,5,1,6,2,8,1,3,0,2,66.66666666666667,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
7ff950fc-3872-4d7c-84ce-db06ebe42123,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,4,3,1,1,3,5,6,1,2,0,0,69.38333333333334,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
a27cebb1-287d-49b0-b023-179e2c37843f,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,3,2,1,1,0,2,2,0,0,0,0,6.066666666666666,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
b478ebc6-8b1f-4d39-9707-048d24a88c26,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,3,2,3,2,2,2,5,1,0,0,1,28.883333333333333,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
dc34b957-189f-4eb4-b7fc-0da87e271275,f073a15f-0486-4179-b0a3-dfd0294eb595,10,2,4,0,0,11,6,2,1,0,3,37.766666666666666,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
e040354c-4d44-405c-a7ac-d4d2cf9062e8,f073a15f-0486-4179-b0a3-dfd0294eb595,7,1,2,2,0,5,7,0,0,0,0,23.9,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
e49da6d1-dd65-44f9-9a5f-d60010d8c384,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,12,5,4,2,1,6,6,2,2,0,1,67.4,2025,009fc0bc-e36e-47b2-b5c5-e5cab9b252d1
0825c65d-b903-4dd3-8206-e5f7d31bb2b8,171b097d-01db-4ae8-9d56-035689402ec6,3,2,1,1,2,4,4,0,1,0,0,37.4,2025,01384c8c-e038-4abe-b80a-901c44d112ce
26211daa-54a2-4ce8-a02e-c04c9192586b,171b097d-01db-4ae8-9d56-035689402ec6,5,1,4,2,3,2,4,1,0,0,0,33.43333333333333,2025,01384c8c-e038-4abe-b80a-901c44d112ce
3112ab66-5995-4ed1-b460-2b0e5abc2dd1,171b097d-01db-4ae8-9d56-035689402ec6,3,0,1,0,0,1,0,0,0,0,0,10.5,2025,01384c8c-e038-4abe-b80a-901c44d112ce
3bca6f7c-3910-4f27-9372-db6ccbc64157,f073a15f-0486-4179-b0a3-dfd0294eb595,4,2,2,2,3,0,3,0,0,0,0,27.55,2025,01384c8c-e038-4abe-b80a-901c44d112ce
3c606b9a-c914-4e6f-ac4f-81b2600f7755,171b097d-01db-4ae8-9d56-035689402ec6,10,0,3,1,3,1,2,0,2,0,2,30.166666666666668,2025,01384c8c-e038-4abe-b80a-901c44d112ce
433a5b0e-6b9c-448c-a8f7-33c5849bb6f1,f073a15f-0486-4179-b0a3-dfd0294eb595,1,0,0,0,0,1,0,0,0,0,0,3.716666666666667,2025,01384c8c-e038-4abe-b80a-901c44d112ce
