playerName,rim_fgm,rim_fga,paint_fgm,paint_fga,mid_fgm,mid_fga,corner3_fgm,corner3_fga,ab3_fgm,ab3_fga,three_fgm,three_fga,total_fgm,total_fga,rim_fg,paint_fg,mid_fg,corner3_fg,ab3_fg,three_fg,total_fg,rim_att_share,paint_att_share,mid_att_share,corner3_att_share,ab3_att_share,three_att_share,age,playerId,teamId,pos
Kamiah Smalls,0.0,0.0,,,0.0,0.0,,,0,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,27,player_kamiah_smalls,ATL,G
Kamilla Cardoso,166.0,285.0,48.0,117.0,8.0,18.0,1.0,1.0,0,1,1.0,2.0,223.0,422.0,0.5824561403508772,0.41025641025641024,0.4444444444444444,1.0,0.0,0.5,0.5284360189573459,0.6753554502369669,0.2772511848341232,0.04265402843601896,0.002369668246445498,0.002369668246445498,0.004739336492890996,24,player_kamilla_cardoso,CHI,C
Kariata Diaby,5.0,9.0,1.0,3.0,1.0,2.0,,,0,0,,,,,0.5555555555555556,0.3333333333333333,0.5,,,,,0.0,0.0,0.0,0.0,0.0,0.0,30,player_kariata_diaby,CON,C
Karlie Samuelson,1.0,2.0,1.0,3.0,0.0,3.0,4.0,5.0,8,29,12.0,34.0,14.0,42.0,0.5,0.3333333333333333,0.0,0.8,0.27586206896551724,0.35294117647058826,0.3333333333333333,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.11904761904761904,0.6904761904761905,0.8095238095238095,30,player_karlie_samuelson,MIN,G
Kate Martin,13.0,29.0,12.0,37.0,4.0,16.0,10.0,33.0,47,151,57.0,184.0,86.0,266.0,0.4482758620689655,0.32432432432432434,0.25,0.30303030303030304,0.31125827814569534,0.30978260869565216,0.3233082706766917,0.10902255639097744,0.13909774436090225,0.06015037593984962,0.12406015037593984,0.5676691729323309,0.6917293233082706,25,player_kate_martin,GSV,G
Kathryn Westbeld,24.0,47.0,9.0,28.0,2.0,9.0,7.0,29.0,35,102,42.0,131.0,77.0,215.0,0.5106382978723404,0.32142857142857145,0.2222222222222222,0.2413793103448276,0.3431372549019608,0.32061068702290074,0.3581395348837209,0.2186046511627907,0.13023255813953488,0.04186046511627907,0.13488372093023257,0.4744186046511628,0.6093023255813953,30,player_kathryn_westbeld,PHO,F
Kayla McBride,30.0,50.0,22.0,53.0,23.0,64.0,12.0,25.0,91,236,103.0,261.0,178.0,428.0,0.6,0.41509433962264153,0.359375,0.48,0.3855932203389831,0.3946360153256705,0.4158878504672897,0.11682242990654206,0.12383177570093458,0.14953271028037382,0.05841121495327103,0.5514018691588785,0.6098130841121495,33,player_kayla_mcbride,MIN,G
Kayla Thornton,22.0,42.0,32.0,66.0,6.0,26.0,4.0,23.0,36,118,40.0,141.0,100.0,275.0,0.5238095238095238,0.48484848484848486,0.23076923076923078,0.17391304347826086,0.3050847457627119,0.28368794326241137,0.36363636363636365,0.15272727272727274,0.24,0.09454545454545454,0.08363636363636363,0.4290909090909091,0.5127272727272727,33,player_kayla_thornton,GSV,F
Kelsey Mitchell,124.0,208.0,36.0,80.0,44.0,121.0,10.0,21.0,101,261,111.0,282.0,315.0,691.0,0.5961538461538461,0.45,0.36363636363636365,0.47619047619047616,0.38697318007662834,0.39361702127659576,0.4558610709117221,0.30101302460202606,0.11577424023154848,0.17510853835021709,0.030390738060781478,0.37771345875542695,0.4081041968162084,30,player_kelsey_mitchell,IND,G
Kelsey Plum,87.0,141.0,63.0,161.0,12.0,37.0,15.0,27.0,84,251,99.0,278.0,261.0,617.0,0.6170212765957447,0.391304347826087,0.32432432432432434,0.5555555555555556,0.3346613545816733,0.35611510791366907,0.42301458670988656,0.22852512155591573,0.26094003241491087,0.059967585089141004,0.04376012965964344,0.406807131280389,0.4505672609400324,31,player_kelsey_plum,LAS,G
Kennedy Burke,44.0,65.0,11.0,38.0,1.0,4.0,8.0,17.0,38,94,46.0,111.0,102.0,218.0,0.676923076923077,0.2894736842105263,0.25,0.47058823529411764,0.40425531914893614,0.4144144144144144,0.46788990825688076,0.2981651376146789,0.1743119266055046,0.01834862385321101,0.0779816513761468,0.43119266055045874,0.5091743119266054,28,player_kennedy_burke,NYL,G-F
Kia Nurse,20.0,40.0,10.0,34.0,12.0,35.0,8.0,24.0,53,158,61.0,182.0,103.0,291.0,0.5,0.29411764705882354,0.34285714285714286,0.3333333333333333,0.33544303797468356,0.33516483516483514,0.3539518900343643,0.13745704467353953,0.11683848797250859,0.12027491408934708,0.08247422680412371,0.5429553264604811,0.6254295532646048,29,player_kia_nurse,CHI,G
Kiah Stokes,8.0,16.0,7.0,10.0,0.0,2.0,2.0,16.0,1,7,3.0,23.0,18.0,51.0,0.5,0.7,0.0,0.125,0.14285714285714285,0.13043478260869565,0.35294117647058826,0.3137254901960784,0.19607843137254902,0.0392156862745098,0.3137254901960784,0.13725490196078433,0.45098039215686275,32,player_kiah_stokes,LVA,C
Kiana Williams,1.0,4.0,4.0,5.0,3.0,5.0,,,9,26,,,,,0.25,0.8,0.6,,0.34615384615384615,,,0.0,0.0,0.0,0.0,0.0,0.0,26,player_kiana_williams,PHO,G
Kierstan Bell,12.0,16.0,4.0,19.0,6.0,16.0,4.0,8.0,26,94,30.0,102.0,52.0,153.0,0.75,0.21052631578947367,0.375,0.5,0.2765957446808511,0.29411764705882354,0.33986928104575165,0.10457516339869281,0.12418300653594772,0.10457516339869281,0.05228758169934641,0.6143790849673203,0.6666666666666666,25,player_kierstan_bell,LVA,F
Kiki Iriafen,147.0,231.0,36.0,108.0,37.0,105.0,,,2,11,,,,,0.6363636363636364,0.3333333333333333,0.3523809523809524,,0.18181818181818182,,,0.0,0.0,0.0,0.0,0.0,0.0,22,player_kiki_iriafen,WAS,F
Kitija Laksa,9.0,11.0,5.0,15.0,14.0,34.0,10.0,19.0,28,100,38.0,119.0,66.0,179.0,0.8181818181818182,0.3333333333333333,0.4117647058823529,0.5263157894736842,0.28,0.31932773109243695,0.3687150837988827,0.061452513966480445,0.08379888268156424,0.18994413407821228,0.10614525139664804,0.5586592178770949,0.664804469273743,29,player_kitija_laksa,PHO,G
Kyara Linskens,1.0,3.0,1.0,1.0,0.0,0.0,,,0,1,,,,,0.3333333333333333,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,29,player_kyara_linskens,GSV,C
Kyra Lambert,,,,,,,,,0,0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,29,player_kyra_lambert,IND,G
Laeticia Amihere,34.0,51.0,14.0,40.0,1.0,2.0,1.0,6.0,2,14,3.0,20.0,52.0,113.0,0.6666666666666666,0.35,0.5,0.16666666666666666,0.14285714285714285,0.15,0.46017699115044247,0.45132743362831856,0.35398230088495575,0.017699115044247787,0.05309734513274336,0.12389380530973451,0.17699115044247787,24,player_laeticia_amihere,GSV,F
Leonie Fiebich,38.0,58.0,13.0,30.0,6.0,13.0,15.0,25.0,36,95,51.0,120.0,108.0,221.0,0.6551724137931034,0.43333333333333335,0.46153846153846156,0.6,0.37894736842105264,0.425,0.48868778280542985,0.26244343891402716,0.13574660633484162,0.058823529411764705,0.11312217194570136,0.4298642533936652,0.5429864253393665,26,player_leonie_fiebich,NYL,F
Lexi Held,13.0,24.0,9.0,23.0,12.0,26.0,4.0,12.0,24,78,28.0,90.0,62.0,163.0,0.5416666666666666,0.391304347826087,0.46153846153846156,0.3333333333333333,0.3076923076923077,0.3111111111111111,0.3803680981595092,0.147239263803681,0.1411042944785276,0.15950920245398773,0.0736196319018405,0.4785276073619632,0.5521472392638037,26,player_lexi_held,PHO,G
Lexie Brown,5.0,6.0,0.0,2.0,2.0,3.0,2.0,6.0,8,31,10.0,37.0,17.0,48.0,0.8333333333333334,0.0,0.6666666666666666,0.3333333333333333,0.25806451612903225,0.2702702702702703,0.3541666666666667,0.125,0.041666666666666664,0.0625,0.125,0.6458333333333334,0.7708333333333334,31,player_lexie_brown,SEA,G
Lexie Hull,31.0,67.0,16.0,47.0,16.0,35.0,19.0,53.0,36,97,55.0,150.0,118.0,299.0,0.4626865671641791,0.3404255319148936,0.45714285714285713,0.3584905660377358,0.3711340206185567,0.36666666666666664,0.39464882943143814,0.22408026755852842,0.15719063545150502,0.11705685618729098,0.17725752508361203,0.32441471571906355,0.5016722408026756,26,player_lexie_hull,IND,G
Leïla Lacan,49.0,69.0,23.0,43.0,17.0,39.0,3.0,3.0,12,62,15.0,65.0,104.0,216.0,0.7101449275362319,0.5348837209302325,0.4358974358974359,1.0,0.1935483870967742,0.23076923076923078,0.48148148148148145,0.3194444444444444,0.19907407407407407,0.18055555555555555,0.013888888888888888,0.28703703703703703,0.30092592592592593,21,player_le_la_lacan,CON,G
Li Yueru,25.0,54.0,9.0,27.0,8.0,17.0,1.0,3.0,19,51,20.0,54.0,62.0,152.0,0.46296296296296297,0.3333333333333333,0.47058823529411764,0.3333333333333333,0.37254901960784315,0.37037037037037035,0.40789473684210525,0.35526315789473684,0.17763157894736842,0.1118421052631579,0.019736842105263157,0.3355263157894737,0.35526315789473684,26,player_li_yueru,SEA,C
Liatu King,7.0,7.0,5.0,13.0,0.0,1.0,,,1,6,,,,,1.0,0.38461538461538464,0.0,,0.16666666666666666,,,0.0,0.0,0.0,0.0,0.0,0.0,23,player_liatu_king,DAL,F
Lindsay Allen,12.0,18.0,6.0,21.0,5.0,8.0,0.0,2.0,3,16,3.0,18.0,26.0,65.0,0.6666666666666666,0.2857142857142857,0.625,0.0,0.1875,0.16666666666666666,0.4,0.27692307692307694,0.3230769230769231,0.12307692307692308,0.03076923076923077,0.24615384615384617,0.27692307692307694,30,player_lindsay_allen,CON,G
Lucy Olsen,11.0,14.0,12.0,29.0,24.0,46.0,4.0,13.0,15,57,19.0,70.0,66.0,159.0,0.7857142857142857,0.41379310344827586,0.5217391304347826,0.3076923076923077,0.2631578947368421,0.2714285714285714,0.41509433962264153,0.0880503144654088,0.18238993710691823,0.2893081761006289,0.08176100628930817,0.3584905660377358,0.44025157232704404,22,player_lucy_olsen,WAS,G
Luisa Geiselsöder,19.0,24.0,13.0,34.0,13.0,27.0,4.0,10.0,27,84,31.0,94.0,76.0,179.0,0.7916666666666666,0.38235294117647056,0.48148148148148145,0.4,0.32142857142857145,0.32978723404255317,0.4245810055865922,0.1340782122905028,0.18994413407821228,0.15083798882681565,0.055865921787709494,0.4692737430167598,0.5251396648044693,25,player_luisa_geiselsoder,DAL,C
Mackenzie Holmes,3.0,3.0,2.0,2.0,0.0,2.0,,,0,0,,,,,1.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,25,player_mackenzie_holmes,SEA,F
Maddy Siegrist,56.0,81.0,35.0,73.0,15.0,34.0,2.0,13.0,24,67,26.0,80.0,132.0,268.0,0.691358024691358,0.4794520547945205,0.4411764705882353,0.15384615384615385,0.3582089552238806,0.325,0.4925373134328358,0.30223880597014924,0.27238805970149255,0.12686567164179105,0.048507462686567165,0.25,0.29850746268656714,25,player_maddy_siegrist,DAL,F
Maddy Westbeld,3.0,14.0,9.0,24.0,9.0,24.0,1.0,4.0,16,39,17.0,43.0,38.0,105.0,0.21428571428571427,0.375,0.375,0.25,0.41025641025641024,0.3953488372093023,0.3619047619047619,0.13333333333333333,0.22857142857142856,0.22857142857142856,0.0380952380952381,0.37142857142857144,0.4095238095238095,23,player_maddy_westbeld,CHI,F
Madison Scott,2.0,5.0,1.0,2.0,2.0,3.0,0.0,1.0,0,0,0.0,1.0,5.0,11.0,0.4,0.5,0.6666666666666666,0.0,,0.0,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,24,player_madison_scott,WAS,G-F
Makayla Timpson,23.0,36.0,9.0,20.0,0.0,1.0,,,0,0,,,,,0.6388888888888888,0.45,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,23,player_makayla_timpson,IND,F-C
Mamignan Touré,4.0,6.0,1.0,6.0,1.0,5.0,2.0,7.0,6,15,8.0,22.0,14.0,39.0,0.6666666666666666,0.16666666666666666,0.2,0.2857142857142857,0.4,0.36363636363636365,0.358974358974359,0.15384615384615385,0.15384615384615385,0.1282051282051282,0.1794871794871795,0.38461538461538464,0.5641025641025641,31,player_mamignan_tour,CON,G
Maria Kliundikova,43.0,62.0,8.0,26.0,5.0,15.0,0.0,3.0,8,22,8.0,25.0,64.0,128.0,0.6935483870967742,0.3076923076923077,0.3333333333333333,0.0,0.36363636363636365,0.32,0.5,0.484375,0.203125,0.1171875,0.0234375,0.171875,0.1953125,27,player_maria_kliundikova,MIN,F
Marina Mabrey,50.0,80.0,33.0,76.0,30.0,88.0,5.0,10.0,61,234,66.0,244.0,179.0,488.0,0.625,0.4342105263157895,0.3409090909090909,0.5,0.2606837606837607,0.27049180327868855,0.3668032786885246,0.16393442622950818,0.1557377049180328,0.18032786885245902,0.020491803278688523,0.47950819672131145,0.5,29,player_marina_mabrey,CON,G
Marine Johannès,15.0,21.0,10.0,25.0,10.0,17.0,8.0,20.0,57,166,65.0,186.0,100.0,249.0,0.7142857142857143,0.4,0.5882352941176471,0.4,0.3433734939759036,0.34946236559139787,0.40160642570281124,0.08433734939759036,0.10040160642570281,0.06827309236947791,0.08032128514056225,0.6666666666666666,0.7469879518072289,31,player_marine_johannes,NYL,G
Marième Badiane,0.0,2.0,0.0,0.0,0.0,0.0,,,0,1,,,,,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31,player_mari_me_badiane,MIN,C
Marquesha Davis,0.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,0,2,0.0,4.0,2.0,10.0,0.0,1.0,0.25,0.0,0.0,0.0,0.2,0.1,0.1,0.4,0.2,0.2,0.4,24,player_marquesha_davis,CHI,G
Maya Caldwell,28.0,44.0,9.0,23.0,7.0,18.0,13.0,31.0,26,79,39.0,110.0,83.0,195.0,0.6363636363636364,0.391304347826087,0.3888888888888889,0.41935483870967744,0.3291139240506329,0.35454545454545455,0.4256410256410256,0.22564102564102564,0.11794871794871795,0.09230769230769231,0.15897435897435896,0.40512820512820513,0.5641025641025641,27,player_maya_caldwell,ATL,G
Megan Gustafson,4.0,5.0,3.0,11.0,0.0,2.0,4.0,10.0,9,29,13.0,39.0,20.0,57.0,0.8,0.2727272727272727,0.0,0.4,0.3103448275862069,0.3333333333333333,0.3508771929824561,0.08771929824561403,0.19298245614035087,0.03508771929824561,0.17543859649122806,0.5087719298245614,0.6842105263157895,29,player_megan_gustafson,LVA,C
Megan McConnell,0.0,2.0,0.0,0.0,0.0,0.0,,,1,2,,,,,0.0,,,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,24,player_megan_mcconnell,PHO,G
Mercedes Russell,5.0,10.0,7.0,15.0,0.0,2.0,,,0,0,,,,,0.5,0.4666666666666667,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,30,player_mercedes_russell,LAS,C
Michaela Onyenwere,40.0,68.0,19.0,58.0,6.0,17.0,9.0,19.0,15,49,24.0,68.0,89.0,211.0,0.5882352941176471,0.3275862068965517,0.35294117647058826,0.47368421052631576,0.30612244897959184,0.35294117647058826,0.4218009478672986,0.3222748815165877,0.27488151658767773,0.08056872037914692,0.09004739336492891,0.23222748815165878,0.3222748815165877,26,player_michaela_onyenwere,CHI,F
Monique Akoa Makani,23.0,43.0,18.0,43.0,24.0,56.0,10.0,28.0,39,94,49.0,122.0,114.0,264.0,0.5348837209302325,0.4186046511627907,0.42857142857142855,0.35714285714285715,0.4148936170212766,0.4016393442622951,0.4318181818181818,0.16287878787878787,0.16287878787878787,0.21212121212121213,0.10606060606060606,0.3560606060606061,0.4621212121212121,25,player_monique_akoa_makani,PHO,G
Monique Billings,35.0,47.0,20.0,55.0,7.0,13.0,5.0,14.0,5,22,10.0,36.0,72.0,151.0,0.7446808510638298,0.36363636363636365,0.5384615384615384,0.35714285714285715,0.22727272727272727,0.2777777777777778,0.4768211920529801,0.31125827814569534,0.36423841059602646,0.08609271523178808,0.09271523178807947,0.1456953642384106,0.23841059602649006,29,player_monique_billings,GSV,F
Moriah Jefferson,0.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0,2,1.0,3.0,3.0,8.0,,1.0,0.25,1.0,0.0,0.3333333333333333,0.375,0.0,0.125,0.5,0.125,0.25,0.375,31,player_moriah_jefferson,CHI,G
Murjanatu Musa,9.0,16.0,4.0,13.0,2.0,4.0,,,1,2,,,,,0.5625,0.3076923076923077,0.5,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,25,player_murjanatu_musa,PHO,C
Myisha Hines-Allen,59.0,113.0,30.0,55.0,7.0,21.0,3.0,7.0,13,52,16.0,59.0,112.0,248.0,0.5221238938053098,0.5454545454545454,0.3333333333333333,0.42857142857142855,0.25,0.2711864406779661,0.45161290322580644,0.45564516129032256,0.2217741935483871,0.0846774193548387,0.028225806451612902,0.20967741935483872,0.23790322580645162,30,player_myisha_hines_allen,DAL,F
NaLyssa Smith,59.0,95.0,53.0,101.0,14.0,44.0,1.0,3.0,7,24,8.0,27.0,134.0,267.0,0.6210526315789474,0.5247524752475248,0.3181818181818182,0.3333333333333333,0.2916666666666667,0.2962962962962963,0.50187265917603,0.35580524344569286,0.3782771535580524,0.1647940074906367,0.011235955056179775,0.0898876404494382,0.10112359550561797,25,player_nalyssa_smith,DAL,F
Napheesa Collier,104.0,142.0,76.0,166.0,45.0,86.0,5.0,6.0,45,118,50.0,124.0,275.0,518.0,0.7323943661971831,0.4578313253012048,0.5232558139534884,0.8333333333333334,0.3813559322033898,0.4032258064516129,0.5308880308880309,0.27413127413127414,0.3204633204633205,0.16602316602316602,0.011583011583011582,0.2277992277992278,0.23938223938223938,29,player_napheesa_collier,MIN,F
Natasha Cloud,60.0,90.0,26.0,66.0,13.0,39.0,5.0,15.0,47,137,52.0,152.0,151.0,347.0,0.6666666666666666,0.3939393939393939,0.3333333333333333,0.3333333333333333,0.34306569343065696,0.34210526315789475,0.43515850144092216,0.25936599423631124,0.19020172910662825,0.11239193083573487,0.043227665706051875,0.39481268011527376,0.43804034582132567,33,player_natasha_cloud,NYL,G
Natasha Howard,133.0,195.0,58.0,114.0,3.0,20.0,2.0,6.0,4,27,6.0,33.0,200.0,362.0,0.6820512820512821,0.5087719298245614,0.15,0.3333333333333333,0.14814814814814814,0.18181818181818182,0.5524861878453039,0.5386740331491713,0.3149171270718232,0.055248618784530384,0.016574585635359115,0.07458563535911603,0.09116022099447514,34,player_natasha_howard,IND,F
Natasha Mack,39.0,55.0,28.0,50.0,4.0,15.0,0.0,2.0,0,2,0.0,4.0,71.0,124.0,0.7090909090909091,0.56,0.26666666666666666,0.0,0.0,0.0,0.5725806451612904,0.4435483870967742,0.4032258064516129,0.12096774193548387,0.016129032258064516,0.016129032258064516,0.03225806451612903,28,player_natasha_mack,PHO,F-C
Natisha Hiedeman,78.0,104.0,21.0,57.0,6.0,22.0,5.0,12.0,41,108,46.0,120.0,151.0,303.0,0.75,0.3684210526315789,0.2727272727272727,0.4166666666666667,0.37962962962962965,0.38333333333333336,0.49834983498349833,0.3432343234323432,0.18811881188118812,0.07260726072607261,0.039603960396039604,0.3564356435643564,0.39603960396039606,28,player_natisha_hiedeman,MIN,G
Naz Hillmon,80.0,112.0,5.0,18.0,1.0,5.0,4.0,23.0,49,142,53.0,165.0,139.0,300.0,0.7142857142857143,0.2777777777777778,0.2,0.17391304347826086,0.34507042253521125,0.3212121212121212,0.4633333333333333,0.37333333333333335,0.06,0.016666666666666666,0.07666666666666666,0.47333333333333333,0.55,25,player_naz_hillmon,ATL,F
Nia Coffey,27.0,52.0,3.0,10.0,1.0,3.0,6.0,12.0,18,70,24.0,82.0,55.0,147.0,0.5192307692307693,0.3,0.3333333333333333,0.5,0.2571428571428571,0.2926829268292683,0.3741496598639456,0.35374149659863946,0.06802721088435375,0.02040816326530612,0.08163265306122448,0.47619047619047616,0.5578231292517006,30,player_nia_coffey,ATL,F
Nneka Ogwumike,114.0,147.0,85.0,169.0,55.0,121.0,14.0,32.0,52,148,66.0,180.0,320.0,617.0,0.7755102040816326,0.5029585798816568,0.45454545454545453,0.4375,0.35135135135135137,0.36666666666666664,0.5186385737439222,0.23824959481361427,0.2739059967585089,0.19611021069692058,0.05186385737439222,0.23987034035656402,0.2917341977309562,35,player_nneka_ogwumike,SEA,F
Nyara Sabally,23.0,38.0,10.0,28.0,3.0,3.0,0.0,2.0,1,5,1.0,7.0,37.0,76.0,0.6052631578947368,0.35714285714285715,1.0,0.0,0.2,0.14285714285714285,0.4868421052631579,0.5,0.3684210526315789,0.039473684210526314,0.02631578947368421,0.06578947368421052,0.09210526315789473,25,player_nyara_sabally,NYL,C
Odyssey Sims,32.0,53.0,32.0,82.0,4.0,16.0,3.0,13.0,18,51,21.0,64.0,89.0,215.0,0.6037735849056604,0.3902439024390244,0.25,0.23076923076923078,0.35294117647058826,0.328125,0.413953488372093,0.24651162790697675,0.3813953488372093,0.07441860465116279,0.06046511627906977,0.2372093023255814,0.29767441860465116,33,player_odyssey_sims,LAS,G
Olivia Nelson-Ododa,68.0,101.0,20.0,59.0,24.0,53.0,,,1,2,,,,,0.6732673267326733,0.3389830508474576,0.4528301886792453,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,25,player_olivia_nelson_ododa,CON,C
Paige Bueckers,51.0,73.0,80.0,152.0,89.0,200.0,0.0,3.0,39,115,39.0,118.0,259.0,543.0,0.6986301369863014,0.5263157894736842,0.445,0.0,0.3391304347826087,0.3305084745762712,0.47697974217311234,0.13443830570902393,0.27992633517495397,0.3683241252302026,0.0055248618784530384,0.21178637200736647,0.21731123388581952,24,player_paige_bueckers,DAL,G
Rachel Banham,9.0,19.0,13.0,29.0,21.0,49.0,7.0,17.0,79,224,86.0,241.0,129.0,338.0,0.47368421052631576,0.4482758620689655,0.42857142857142855,0.4117647058823529,0.35267857142857145,0.35684647302904565,0.3816568047337278,0.05621301775147929,0.08579881656804733,0.14497041420118342,0.05029585798816568,0.6627218934911243,0.7130177514792899,32,player_rachel_banham,CHI,G
Rae Burrell,42.0,69.0,11.0,37.0,2.0,5.0,3.0,13.0,19,54,22.0,67.0,77.0,178.0,0.6086956521739131,0.2972972972972973,0.4,0.23076923076923078,0.35185185185185186,0.3283582089552239,0.43258426966292135,0.38764044943820225,0.20786516853932585,0.028089887640449437,0.07303370786516854,0.30337078651685395,0.37640449438202245,25,player_rae_burrell,LAS,G-F
Rayah Marshall,5.0,11.0,2.0,11.0,2.0,3.0,,,0,1,,,,,0.45454545454545453,0.18181818181818182,0.6666666666666666,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22,player_rayah_marshall,CON,C-F
Rebecca Allen,19.0,34.0,6.0,27.0,15.0,47.0,8.0,17.0,34,115,42.0,132.0,82.0,240.0,0.5588235294117647,0.2222222222222222,0.3191489361702128,0.47058823529411764,0.2956521739130435,0.3181818181818182,0.3416666666666667,0.14166666666666666,0.1125,0.19583333333333333,0.07083333333333333,0.4791666666666667,0.55,33,player_rebecca_allen,CHI,F-G
Rebekah Gardner,28.0,45.0,5.0,20.0,2.0,3.0,3.0,11.0,17,31,20.0,42.0,55.0,110.0,0.6222222222222222,0.25,0.6666666666666666,0.2727272727272727,0.5483870967741935,0.47619047619047616,0.5,0.4090909090909091,0.18181818181818182,0.02727272727272727,0.1,0.2818181818181818,0.38181818181818183,35,player_rebekah_gardner,NYL,G
Rhyne Howard,33.0,61.0,29.0,71.0,23.0,50.0,4.0,14.0,98,290,102.0,304.0,187.0,486.0,0.5409836065573771,0.4084507042253521,0.46,0.2857142857142857,0.33793103448275863,0.3355263157894737,0.38477366255144035,0.12551440329218108,0.14609053497942387,0.102880658436214,0.02880658436213992,0.5967078189300411,0.6255144032921811,25,player_rhyne_howard,ATL,G
Rickea Jackson,87.0,134.0,35.0,111.0,18.0,51.0,8.0,25.0,57,162,65.0,187.0,205.0,483.0,0.6492537313432836,0.3153153153153153,0.35294117647058826,0.32,0.35185185185185186,0.34759358288770054,0.4244306418219462,0.2774327122153209,0.22981366459627328,0.10559006211180125,0.051759834368530024,0.33540372670807456,0.38716356107660455,24,player_rickea_jackson,LAS,F
Robyn Parks,0.0,0.0,0.0,0.0,1.0,1.0,,,0,4,,,,,,,1.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,33,player_robyn_parks,CON,F
Sabrina Ionescu,58.0,85.0,48.0,127.0,43.0,90.0,7.0,18.0,74,252,81.0,270.0,230.0,572.0,0.6823529411764706,0.3779527559055118,0.4777777777777778,0.3888888888888889,0.29365079365079366,0.3,0.4020979020979021,0.1486013986013986,0.22202797202797203,0.15734265734265734,0.03146853146853147,0.4405594405594406,0.47202797202797203,28,player_sabrina_ionescu,NYL,G
Sami Whitcomb,24.0,45.0,11.0,35.0,8.0,17.0,10.0,28.0,76,210,86.0,238.0,129.0,335.0,0.5333333333333333,0.3142857142857143,0.47058823529411764,0.35714285714285715,0.3619047619047619,0.36134453781512604,0.3850746268656716,0.13432835820895522,0.1044776119402985,0.050746268656716415,0.08358208955223881,0.6268656716417911,0.7104477611940299,37,player_sami_whitcomb,PHO,G
Sania Feagin,9.0,12.0,1.0,11.0,0.0,1.0,,,0,4,,,,,0.75,0.09090909090909091,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,22,player_sania_feagin,LAS,F
Saniya Rivers,42.0,69.0,21.0,46.0,36.0,108.0,4.0,19.0,39,104,43.0,123.0,142.0,346.0,0.6086956521739131,0.45652173913043476,0.3333333333333333,0.21052631578947367,0.375,0.34959349593495936,0.41040462427745666,0.1994219653179191,0.1329479768786127,0.31213872832369943,0.05491329479768786,0.30057803468208094,0.3554913294797688,22,player_saniya_rivers,CON,G
Sarah Ashlee Barker,13.0,26.0,2.0,13.0,2.0,4.0,6.0,19.0,12,42,18.0,61.0,35.0,104.0,0.5,0.15384615384615385,0.5,0.3157894736842105,0.2857142857142857,0.29508196721311475,0.33653846153846156,0.25,0.125,0.038461538461538464,0.18269230769230768,0.40384615384615385,0.5865384615384616,24,player_sarah_ashlee_barker,LAS,G
Satou Sabally,83.0,136.0,45.0,123.0,13.0,47.0,6.0,10.0,61,198,67.0,208.0,208.0,514.0,0.6102941176470589,0.36585365853658536,0.2765957446808511,0.6,0.30808080808080807,0.32211538461538464,0.4046692607003891,0.26459143968871596,0.23929961089494164,0.0914396887159533,0.019455252918287938,0.3852140077821012,0.4046692607003891,27,player_satou_sabally,PHO,F
Serena Sundell,0.0,0.0,0.0,0.0,0.0,0.0,,,0,1,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,23,player_serena_sundell,DAL,G
Sevgi Uzun,10.0,15.0,9.0,30.0,7.0,20.0,1.0,6.0,4,24,5.0,30.0,31.0,95.0,0.6666666666666666,0.3,0.35,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3263157894736842,0.15789473684210525,0.3157894736842105,0.21052631578947367,0.06315789473684211,0.25263157894736843,0.3157894736842105,28,player_sevgi_uzun,PHO,G
Shakira Austin,118.0,179.0,52.0,159.0,19.0,58.0,,,2,15,,,,,0.659217877094972,0.3270440251572327,0.3275862068965517,,0.13333333333333333,,,0.0,0.0,0.0,0.0,0.0,0.0,25,player_shakira_austin,WAS,F-C
Shatori Walker-Kimbrough,5.0,9.0,3.0,7.0,7.0,16.0,7.0,9.0,4,22,11.0,31.0,26.0,63.0,0.5555555555555556,0.42857142857142855,0.4375,0.7777777777777778,0.18181818181818182,0.3548387096774194,0.4126984126984127,0.14285714285714285,0.1111111111111111,0.25396825396825395,0.14285714285714285,0.3492063492063492,0.49206349206349204,30,player_shatori_walker_kimbrough,ATL,G
